timestamp;accX;accY;accZ;gyroX;gyroY;gyroZ
816006;3.0;2.0;2046.0;-2.0;3.0;-5.0
816010;-11.0;3.0;2041.0;1.0;-5.0;-2.0
816013;3.0;-4.0;2036.0;0.0;2.0;-1.0
816017;2.0;8.0;2054.0;-3.0;1.0;-1.0
816020;1.0;-1.0;2053.0;-2.0;0.0;-1.0
816024;0.0;2.0;2049.0;-4.0;3.0;-3.0
816027;4.0;4.0;2052.0;4.0;4.0;-5.0
816031;2.0;3.0;2044.0;0.0;5.0;-4.0
816034;10.0;2.0;2046.0;-2.0;0.0;-3.0
816038;-1.0;-4.0;2044.0;-6.0;-3.0;1.0
816041;-4.0;7.0;2045.0;1.0;2.0;-3.0
816045;9.0;-5.0;2058.0;-1.0;-2.0;-2.0
816048;5.0;7.0;2048.0;-4.0;4.0;2.0
816052;4.0;3.0;2044.0;1.0;2.0;3.0
816055;-1.0;0.0;2043.0;3.0;0.0;-3.0
816059;3.0;-7.0;2047.0;0.0;-1.0;-1.0
816062;2.0;-9.0;2047.0;-4.0;2.0;0.0
816066;1.0;13.0;2043.0;-1.0;-1.0;-4.0
816069;1.0;3.0;2042.0;-2.0;3.0;-2.0
816073;2.0;8.0;2036.0;-2.0;2.0;1.0
816076;14.0;-6.0;2040.0;2.0;2.0;-1.0
816080;-10.0;0.0;2058.0;-10.0;0.0;1.0
816083;-10.0;9.0;2039.0;2.0;-2.0;-1.0
816087;-1.0;-8.0;2037.0;-5.0;2.0;-4.0
816090;6.0;3.0;2037.0;-3.0;1.0;-2.0
816094;4.0;-1.0;2047.0;-2.0;1.0;-4.0
816097;7.0;3.0;2054.0;-1.0;-1.0;-7.0
816101;6.0;9.0;2033.0;-7.0;5.0;-4.0
816104;-5.0;2.0;2052.0;2.0;-1.0;-2.0
816108;9.0;10.0;2042.0;3.0;-1.0;-3.0
816111;-5.0;1.0;2058.0;-1.0;-1.0;-5.0
816115;12.0;-2.0;2036.0;-3.0;2.0;-4.0
816118;10.0;-6.0;2046.0;0.0;2.0;-4.0
816122;-4.0;7.0;2046.0;-1.0;5.0;-3.0
816125;5.0;6.0;2048.0;1.0;-3.0;-5.0
816129;8.0;6.0;2041.0;-1.0;1.0;-4.0
816132;1.0;4.0;2038.0;0.0;0.0;-4.0
816136;-8.0;4.0;2042.0;1.0;4.0;-2.0
816139;6.0;12.0;2048.0;-4.0;-1.0;-4.0
816143;-4.0;0.0;2052.0;-1.0;0.0;1.0
816146;14.0;11.0;2046.0;-2.0;-1.0;-2.0
816150;6.0;2.0;2041.0;-1.0;0.0;0.0
816153;2.0;5.0;2051.0;-3.0;1.0;-2.0
816157;4.0;13.0;2039.0;-2.0;0.0;-1.0
816160;0.0;5.0;2043.0;0.0;2.0;1.0
816164;-8.0;18.0;2054.0;2.0;1.0;-4.0
816167;7.0;16.0;2049.0;-3.0;1.0;-4.0
816171;-11.0;3.0;2052.0;2.0;2.0;-1.0
816174;11.0;-3.0;2050.0;-1.0;0.0;-4.0
816178;3.0;18.0;2036.0;3.0;1.0;-1.0
816181;0.0;-1.0;2052.0;0.0;-1.0;-1.0
816185;-3.0;1.0;2044.0;-5.0;0.0;-3.0
816188;-2.0;8.0;2057.0;3.0;2.0;-1.0
816192;-1.0;14.0;2045.0;-3.0;-2.0;1.0
816195;-3.0;5.0;2059.0;-5.0;0.0;-2.0
816199;0.0;-2.0;2052.0;-2.0;3.0;0.0
816202;10.0;5.0;2043.0;3.0;0.0;-2.0
816206;4.0;-3.0;2046.0;2.0;0.0;-3.0
816209;2.0;16.0;2059.0;0.0;-1.0;-2.0
816213;0.0;2.0;2047.0;-3.0;1.0;0.0
816216;2.0;4.0;2035.0;0.0;1.0;-2.0
816220;-16.0;5.0;2040.0;-2.0;0.0;0.0
816223;-7.0;8.0;2053.0;2.0;-1.0;0.0
816227;-10.0;-4.0;2036.0;0.0;5.0;-4.0
816230;-1.0;-3.0;2039.0;-2.0;-1.0;0.0
816234;-1.0;1.0;2039.0;-2.0;2.0;-2.0
816237;-1.0;-4.0;2056.0;-1.0;0.0;-4.0
816241;-10.0;5.0;2039.0;-3.0;2.0;1.0
816244;-10.0;8.0;2045.0;-4.0;2.0;1.0
816248;7.0;3.0;2040.0;-1.0;2.0;-3.0
816251;1.0;6.0;2035.0;0.0;-3.0;1.0
816255;2.0;-4.0;2049.0;-3.0;-1.0;-1.0
816258;-4.0;1.0;2037.0;5.0;3.0;-4.0
816262;-3.0;6.0;2058.0;-4.0;-4.0;-2.0
816265;1.0;7.0;2049.0;2.0;2.0;0.0
816269;12.0;5.0;2047.0;-4.0;4.0;-3.0
816272;-5.0;0.0;2035.0;-4.0;-1.0;-2.0
816276;-2.0;1.0;2048.0;2.0;-1.0;-1.0
816279;6.0;3.0;2055.0;2.0;2.0;2.0
816283;-4.0;-1.0;2047.0;0.0;1.0;-4.0
816286;1.0;11.0;2040.0;-3.0;0.0;-2.0
816290;0.0;5.0;2030.0;3.0;0.0;-1.0
816293;-2.0;10.0;2044.0;-1.0;3.0;-1.0
816297;9.0;-1.0;2056.0;-2.0;2.0;1.0
816300;3.0;-1.0;2044.0;3.0;-2.0;-2.0
816304;2.0;10.0;2046.0;1.0;0.0;-2.0
816307;-3.0;-3.0;2047.0;-2.0;3.0;-1.0
816311;9.0;-9.0;2050.0;0.0;-1.0;-2.0
816314;-2.0;9.0;2047.0;3.0;2.0;-1.0
816318;3.0;11.0;2041.0;-2.0;2.0;-6.0
816321;12.0;12.0;2048.0;1.0;4.0;-1.0
816325;-5.0;-4.0;2044.0;-4.0;2.0;4.0
816328;8.0;5.0;2051.0;-4.0;4.0;-4.0
816332;0.0;-5.0;2043.0;-1.0;2.0;3.0
816335;-1.0;8.0;2054.0;1.0;0.0;1.0
816339;3.0;-2.0;2036.0;1.0;0.0;-2.0
816342;-3.0;2.0;2048.0;2.0;0.0;-2.0
816346;11.0;3.0;2040.0;-3.0;0.0;-3.0
816349;9.0;13.0;2045.0;-3.0;2.0;0.0
816353;4.0;7.0;2047.0;3.0;2.0;-1.0
816356;0.0;3.0;2041.0;-1.0;0.0;0.0
816360;-1.0;-4.0;2036.0;-2.0;2.0;2.0
816363;7.0;0.0;2044.0;3.0;-3.0;-4.0
816367;-3.0;5.0;2041.0;-1.0;3.0;0.0
816370;-4.0;-3.0;2040.0;-6.0;1.0;-2.0
816374;-2.0;5.0;2041.0;-2.0;1.0;0.0
816377;9.0;9.0;2045.0;3.0;3.0;-4.0
816381;-2.0;7.0;2036.0;0.0;0.0;-3.0
816384;-9.0;2.0;2037.0;0.0;-2.0;-1.0
816388;8.0;1.0;2050.0;-1.0;6.0;1.0
816391;3.0;6.0;2044.0;1.0;-1.0;-2.0
816395;-4.0;6.0;2039.0;-1.0;5.0;-6.0
816398;-2.0;4.0;2032.0;-1.0;2.0;-2.0
816402;-1.0;-10.0;2040.0;-6.0;2.0;-4.0
816405;6.0;-3.0;2048.0;2.0;1.0;1.0
816409;5.0;3.0;2039.0;-1.0;2.0;1.0
816412;-7.0;3.0;2055.0;1.0;2.0;-1.0
816416;-5.0;1.0;2053.0;-5.0;3.0;3.0
816419;1.0;3.0;2043.0;-4.0;-1.0;-1.0
816423;-3.0;-8.0;2047.0;0.0;-2.0;-1.0
816426;10.0;6.0;2041.0;3.0;-1.0;-1.0
816430;2.0;1.0;2042.0;1.0;-1.0;-2.0
816433;12.0;12.0;2048.0;-1.0;1.0;-2.0
816437;-8.0;2.0;2030.0;-4.0;0.0;-3.0
816440;-13.0;3.0;2036.0;-1.0;-1.0;0.0
816444;15.0;13.0;2038.0;0.0;3.0;-4.0
816447;-7.0;5.0;2047.0;1.0;0.0;0.0
816451;10.0;-2.0;2041.0;4.0;0.0;-1.0
816454;4.0;10.0;2043.0;0.0;1.0;-1.0
816458;-4.0;15.0;2051.0;-1.0;4.0;-3.0
816461;-5.0;9.0;2040.0;-3.0;0.0;-4.0
816465;9.0;-3.0;2041.0;2.0;1.0;-4.0
816468;0.0;-3.0;2050.0;-2.0;1.0;-1.0
816472;5.0;-6.0;2056.0;0.0;-1.0;-3.0
816475;8.0;-2.0;2050.0;-4.0;2.0;1.0
816479;2.0;4.0;2038.0;0.0;3.0;0.0
816482;-3.0;3.0;2052.0;0.0;0.0;-4.0
816486;3.0;0.0;2036.0;-2.0;-3.0;-2.0
816489;-2.0;7.0;2047.0;1.0;1.0;-4.0
816493;5.0;8.0;2051.0;6.0;5.0;2.0
816496;3.0;-2.0;2038.0;-5.0;1.0;-3.0
816500;-3.0;6.0;2049.0;-1.0;-1.0;-3.0
816503;-4.0;9.0;2057.0;-2.0;0.0;-6.0
816507;3.0;9.0;2051.0;-3.0;3.0;-4.0
816510;-8.0;3.0;2042.0;-3.0;1.0;-2.0
816514;5.0;7.0;2040.0;-3.0;1.0;0.0
816517;8.0;12.0;2039.0;3.0;0.0;-1.0
816521;6.0;-2.0;2040.0;-1.0;4.0;1.0
816524;-4.0;-4.0;2049.0;-4.0;1.0;-2.0
816528;-2.0;9.0;2045.0;0.0;-2.0;1.0
816531;8.0;-5.0;2042.0;-2.0;-1.0;0.0
816535;4.0;1.0;2045.0;1.0;-5.0;0.0
816538;5.0;4.0;2041.0;1.0;5.0;-3.0
816542;8.0;-4.0;2053.0;0.0;0.0;0.0
816545;-5.0;12.0;2047.0;-1.0;0.0;0.0
816549;-5.0;10.0;2040.0;0.0;0.0;0.0
816552;-4.0;3.0;2049.0;-2.0;-1.0;-4.0
816556;10.0;7.0;2039.0;-1.0;1.0;-3.0
816559;5.0;-8.0;2051.0;-2.0;0.0;5.0
816563;-2.0;11.0;2044.0;1.0;3.0;1.0
816566;-1.0;0.0;2043.0;0.0;2.0;2.0
816570;10.0;10.0;2051.0;-3.0;2.0;0.0
816573;-13.0;0.0;2038.0;0.0;2.0;-2.0
816577;-3.0;5.0;2044.0;-7.0;-2.0;-2.0
816580;8.0;-5.0;2038.0;-4.0;1.0;0.0
816584;-8.0;7.0;2046.0;-1.0;-3.0;4.0
816587;4.0;2.0;2050.0;-4.0;0.0;-1.0
816591;7.0;5.0;2045.0;-5.0;1.0;-3.0
816594;6.0;7.0;2055.0;-1.0;2.0;-3.0
816598;3.0;4.0;2053.0;1.0;-1.0;-4.0
816601;2.0;4.0;2043.0;1.0;0.0;-3.0
816605;8.0;4.0;2045.0;-4.0;0.0;-3.0
816608;-3.0;-6.0;2048.0;2.0;3.0;-4.0
816612;-1.0;-1.0;2058.0;-1.0;0.0;-2.0
816615;6.0;3.0;2047.0;-3.0;1.0;1.0
816619;-11.0;1.0;2047.0;-3.0;1.0;-5.0
816622;-6.0;2.0;2049.0;-2.0;2.0;-1.0
816626;-7.0;-6.0;2050.0;1.0;3.0;-4.0
816629;7.0;3.0;2046.0;-3.0;0.0;2.0
816633;-5.0;-14.0;2048.0;-1.0;-1.0;0.0
816636;6.0;6.0;2049.0;-1.0;5.0;-5.0
816640;11.0;1.0;2041.0;-2.0;3.0;-1.0
816643;5.0;17.0;2044.0;2.0;6.0;3.0
816647;15.0;11.0;2054.0;-3.0;2.0;-4.0
816650;2.0;5.0;2054.0;-1.0;0.0;-2.0
816654;2.0;7.0;2056.0;-6.0;3.0;-1.0
816657;8.0;0.0;2045.0;0.0;1.0;-3.0
816661;-6.0;4.0;2040.0;-6.0;0.0;-2.0
816664;2.0;5.0;2048.0;-4.0;2.0;-4.0
816668;-1.0;10.0;2038.0;1.0;1.0;2.0
816671;1.0;4.0;2052.0;-1.0;3.0;-2.0
816675;-6.0;-1.0;2047.0;1.0;0.0;-3.0
816678;2.0;-1.0;2046.0;-7.0;3.0;-5.0
816682;1.0;-9.0;2051.0;2.0;3.0;-3.0
816685;-8.0;1.0;2044.0;1.0;3.0;-4.0
816689;7.0;4.0;2047.0;1.0;-1.0;-1.0
816692;1.0;0.0;2044.0;-4.0;0.0;-3.0
816696;11.0;10.0;2046.0;0.0;-1.0;-5.0
816699;0.0;-2.0;2034.0;-4.0;3.0;0.0
816703;11.0;19.0;2048.0;-1.0;1.0;1.0
816706;-7.0;5.0;2039.0;-1.0;2.0;-4.0
816710;7.0;14.0;2048.0;2.0;-2.0;0.0
816713;4.0;-2.0;2051.0;-3.0;0.0;-2.0
816717;-5.0;8.0;2044.0;-4.0;0.0;2.0
816720;-3.0;12.0;2049.0;1.0;-2.0;-4.0
816724;3.0;1.0;2051.0;-3.0;5.0;-5.0
816727;9.0;10.0;2049.0;2.0;1.0;0.0
816731;10.0;3.0;2043.0;-4.0;1.0;-6.0
816734;-9.0;0.0;2051.0;3.0;-2.0;0.0
816738;-4.0;2.0;2050.0;-1.0;-1.0;-2.0
816741;11.0;4.0;2043.0;-2.0;-1.0;-5.0
816745;-1.0;-8.0;2043.0;2.0;4.0;-5.0
816748;6.0;5.0;2041.0;2.0;0.0;-2.0
816752;-3.0;-3.0;2051.0;-5.0;-3.0;-3.0
816755;9.0;1.0;2043.0;-4.0;3.0;-3.0
816759;1.0;11.0;2047.0;0.0;3.0;0.0
816762;8.0;0.0;2044.0;0.0;3.0;1.0
816766;2.0;16.0;2046.0;-2.0;0.0;-1.0
816769;5.0;5.0;2031.0;0.0;-1.0;2.0
816773;-3.0;-1.0;2039.0;-1.0;3.0;-1.0
816776;-5.0;-5.0;2043.0;4.0;-2.0;-1.0
816780;3.0;-6.0;2046.0;3.0;4.0;2.0
816783;7.0;11.0;2046.0;4.0;-3.0;3.0
816787;1.0;-2.0;2049.0;1.0;4.0;-1.0
816790;-1.0;0.0;2048.0;-6.0;-3.0;-6.0
816794;11.0;-2.0;2055.0;1.0;4.0;2.0
816797;-6.0;5.0;2052.0;-1.0;0.0;1.0
816801;7.0;7.0;2038.0;-1.0;2.0;-3.0
816804;10.0;2.0;2040.0;-1.0;0.0;-3.0
816808;-3.0;8.0;2038.0;-2.0;-3.0;-1.0
816811;-3.0;1.0;2051.0;-1.0;-1.0;0.0
816815;-5.0;1.0;2043.0;2.0;0.0;-2.0
816818;1.0;-3.0;2050.0;-3.0;0.0;-2.0
816822;8.0;0.0;2045.0;-1.0;0.0;0.0
816825;5.0;8.0;2037.0;-4.0;2.0;0.0
816829;0.0;7.0;2052.0;2.0;-1.0;-2.0
816832;8.0;-3.0;2044.0;-1.0;3.0;-3.0
816836;2.0;10.0;2044.0;-1.0;-5.0;1.0
816839;-8.0;15.0;2048.0;-1.0;3.0;-2.0
816843;4.0;8.0;2047.0;-1.0;1.0;-5.0
816846;5.0;3.0;2049.0;2.0;-1.0;-4.0
816850;8.0;10.0;2045.0;-1.0;1.0;-4.0
816853;0.0;4.0;2037.0;0.0;-2.0;-3.0
816857;-4.0;0.0;2039.0;3.0;0.0;-2.0
816860;6.0;3.0;2045.0;0.0;-2.0;-1.0
816864;2.0;10.0;2045.0;-3.0;-1.0;-1.0
816867;-10.0;10.0;2041.0;-1.0;5.0;-1.0
816871;3.0;2.0;2044.0;-4.0;1.0;0.0
816874;0.0;-3.0;2044.0;2.0;1.0;2.0
816878;-2.0;9.0;2037.0;0.0;1.0;1.0
816881;-10.0;0.0;2047.0;-2.0;2.0;-1.0
816885;5.0;0.0;2044.0;-3.0;0.0;-1.0
816888;-2.0;17.0;2046.0;4.0;2.0;-2.0
816892;-6.0;1.0;2037.0;-2.0;3.0;-3.0
816895;-3.0;4.0;2047.0;3.0;0.0;0.0
816899;1.0;9.0;2056.0;0.0;3.0;-1.0
816902;18.0;15.0;2044.0;0.0;3.0;1.0
816906;1.0;-4.0;2052.0;-7.0;3.0;-6.0
816909;3.0;-3.0;2052.0;0.0;-1.0;-7.0
816913;-3.0;6.0;2045.0;-3.0;0.0;2.0
816916;-9.0;-2.0;2057.0;-1.0;-1.0;-3.0
816920;-2.0;0.0;2049.0;-3.0;-3.0;1.0
816923;1.0;-3.0;2043.0;-3.0;-3.0;0.0
816927;-3.0;2.0;2044.0;-1.0;-1.0;0.0
816930;-2.0;6.0;2037.0;-8.0;3.0;0.0
816934;-1.0;-3.0;2044.0;-5.0;-2.0;-1.0
816937;-4.0;6.0;2045.0;-3.0;2.0;-2.0
816941;-2.0;6.0;2051.0;-1.0;2.0;-2.0
816944;-5.0;5.0;2037.0;4.0;-1.0;-3.0
816948;7.0;0.0;2048.0;-1.0;0.0;-1.0
816951;-7.0;6.0;2047.0;-1.0;-1.0;-1.0
816955;-12.0;12.0;2054.0;-7.0;0.0;-1.0
816958;8.0;-7.0;2043.0;3.0;0.0;-2.0
816962;8.0;-5.0;2049.0;-1.0;1.0;-3.0
816965;-12.0;14.0;2035.0;0.0;-1.0;1.0
816969;7.0;-4.0;2050.0;1.0;-1.0;0.0
816972;0.0;-5.0;2045.0;4.0;2.0;-1.0
816976;5.0;-4.0;2055.0;-7.0;-2.0;-4.0
816979;-5.0;6.0;2038.0;-1.0;4.0;0.0
816983;-3.0;-4.0;2058.0;-1.0;1.0;-4.0
816986;6.0;-1.0;2058.0;2.0;0.0;1.0
816990;-1.0;6.0;2043.0;-2.0;0.0;-2.0
816993;-5.0;3.0;2057.0;-3.0;-1.0;-1.0
816997;-8.0;-4.0;2047.0;-2.0;1.0;0.0
817000;4.0;-4.0;2058.0;3.0;0.0;-2.0
817004;-1.0;3.0;2050.0;-1.0;3.0;-1.0
817007;-1.0;5.0;2053.0;3.0;1.0;-1.0
817011;-1.0;-3.0;2049.0;-1.0;-3.0;-3.0
817014;-6.0;-4.0;2041.0;-3.0;2.0;-4.0
817018;4.0;5.0;2058.0;-1.0;3.0;-1.0
817021;1.0;4.0;2029.0;0.0;3.0;2.0
817025;-4.0;-3.0;2038.0;-3.0;-3.0;-2.0
817028;3.0;-3.0;2038.0;-2.0;2.0;-1.0
817032;-8.0;-1.0;2044.0;1.0;1.0;-3.0
817035;-5.0;5.0;2045.0;0.0;2.0;0.0
817039;-1.0;18.0;2050.0;3.0;4.0;1.0
817042;-7.0;-6.0;2046.0;-1.0;-1.0;0.0
817046;1.0;-5.0;2058.0;-1.0;0.0;0.0
817049;-5.0;2.0;2049.0;1.0;0.0;0.0
817053;3.0;10.0;2051.0;0.0;6.0;-2.0
817056;6.0;16.0;2049.0;-1.0;3.0;-1.0
817060;9.0;3.0;2052.0;-4.0;1.0;-1.0
817063;12.0;13.0;2047.0;-1.0;1.0;0.0
817067;2.0;14.0;2036.0;2.0;0.0;-4.0
817070;7.0;4.0;2046.0;-1.0;0.0;-5.0
817074;-3.0;-10.0;2039.0;-3.0;-3.0;3.0
817077;3.0;-2.0;2040.0;-2.0;1.0;-3.0
817081;-3.0;10.0;2042.0;-1.0;0.0;-9.0
817084;-5.0;9.0;2038.0;2.0;-2.0;-3.0
817088;-9.0;2.0;2042.0;-5.0;3.0;-2.0
817091;-14.0;14.0;2040.0;-4.0;1.0;-6.0
817095;2.0;0.0;2050.0;-1.0;-1.0;-2.0
817098;3.0;-1.0;2044.0;0.0;0.0;1.0
817102;-3.0;0.0;2038.0;0.0;1.0;0.0
817105;0.0;0.0;2052.0;2.0;4.0;-3.0
817109;-2.0;11.0;2035.0;1.0;-3.0;0.0
817112;-5.0;-4.0;2044.0;-3.0;3.0;-5.0
817116;-18.0;5.0;2036.0;1.0;2.0;0.0
817119;-5.0;12.0;2046.0;1.0;3.0;1.0
817123;5.0;-4.0;2048.0;-1.0;-1.0;-5.0
817126;4.0;4.0;2030.0;2.0;-2.0;-2.0
817130;7.0;-4.0;2039.0;-1.0;2.0;0.0
817133;-10.0;-8.0;2037.0;0.0;-1.0;-1.0
817137;6.0;13.0;2040.0;-1.0;3.0;-1.0
817140;-7.0;7.0;2045.0;-4.0;1.0;-2.0
817144;-8.0;-5.0;2041.0;-3.0;5.0;-2.0
817147;5.0;1.0;2053.0;1.0;1.0;0.0
817151;6.0;1.0;2053.0;-3.0;0.0;1.0
817154;-7.0;4.0;2047.0;4.0;0.0;2.0
817158;0.0;7.0;2048.0;1.0;-1.0;-4.0
817161;-2.0;3.0;2041.0;3.0;-4.0;-1.0
817165;5.0;5.0;2048.0;0.0;4.0;-1.0
817168;4.0;1.0;2040.0;3.0;1.0;1.0
817172;-1.0;-4.0;2037.0;-2.0;2.0;0.0
817175;-10.0;4.0;2046.0;0.0;0.0;-2.0
817179;-1.0;-3.0;2047.0;-1.0;4.0;-1.0
817182;7.0;1.0;2037.0;-1.0;2.0;1.0
817186;-8.0;15.0;2044.0;0.0;1.0;0.0
817189;10.0;8.0;2046.0;-1.0;-2.0;-1.0
817193;13.0;15.0;2050.0;-1.0;0.0;-4.0
817196;0.0;14.0;2046.0;-2.0;5.0;-4.0
817200;5.0;5.0;2040.0;1.0;0.0;-1.0
817203;3.0;2.0;2039.0;-2.0;-2.0;0.0
817207;4.0;2.0;2046.0;-3.0;1.0;-6.0
817210;3.0;1.0;2042.0;-3.0;1.0;-5.0
817214;5.0;6.0;2044.0;-3.0;0.0;0.0
817217;6.0;5.0;2052.0;0.0;1.0;-2.0
817221;-2.0;5.0;2046.0;-1.0;2.0;-3.0
817224;0.0;9.0;2056.0;2.0;4.0;-1.0
817228;3.0;9.0;2050.0;0.0;2.0;0.0
817231;-1.0;9.0;2045.0;0.0;3.0;-1.0
817235;-7.0;0.0;2055.0;-2.0;0.0;3.0
817238;3.0;-3.0;2042.0;-3.0;0.0;0.0
817242;-3.0;6.0;2044.0;-3.0;2.0;-4.0
817529;10.0;-1.0;2045.0;1.0;4.0;2.0
817532;-4.0;4.0;2037.0;-1.0;1.0;-6.0
817536;0.0;-2.0;2039.0;-1.0;4.0;0.0
817539;-9.0;-3.0;2025.0;-1.0;2.0;-2.0
817543;6.0;-4.0;2044.0;0.0;2.0;1.0
817546;-6.0;5.0;2042.0;-1.0;2.0;-3.0
817550;13.0;1.0;2038.0;0.0;2.0;-4.0
817553;-6.0;-1.0;2044.0;-4.0;4.0;-3.0
817557;0.0;-11.0;2039.0;-4.0;5.0;-1.0
817560;7.0;3.0;2054.0;-2.0;3.0;-2.0
817564;-6.0;-2.0;2040.0;-3.0;1.0;-2.0
817567;-11.0;7.0;2033.0;2.0;-2.0;-2.0
817571;1.0;1.0;2030.0;-3.0;1.0;-5.0
817574;3.0;-1.0;2043.0;0.0;2.0;-4.0
817578;0.0;0.0;2047.0;-1.0;-1.0;1.0
817581;8.0;10.0;2033.0;-9.0;1.0;-4.0
817585;2.0;6.0;2049.0;1.0;1.0;-2.0
817588;0.0;-2.0;2044.0;0.0;0.0;2.0
817592;-2.0;7.0;2047.0;-2.0;-1.0;-2.0
